Disease1,Disease2,PHENO-SIM
MONDO:0007754,MONDO:0009206,0.0
MONDO:0007754,MONDO:0010602,0.0
MONDO:0007754,MONDO:0008007,0.0
MONDO:0007754,MONDO:0009688,0.0
MONDO:0007754,MONDO:0010340,0.0
MONDO:0007754,MONDO:0005090,0.0
MONDO:0007754,MONDO:0024533,0.0
MONDO:0007754,MONDO:0009539,0.0
MONDO:0007754,MONDO:0007057,0.0
MONDO:0007754,MONDO:0008980,0.0
MONDO:0007754,MONDO:0011098,0.0
MONDO:0007754,MONDO:0010706,0.0
MONDO:0007754,MONDO:0023122,0.0
MONDO:0007754,MONDO:0008635,0.0
MONDO:0007754,MONDO:0007664,0.0
MONDO:0007754,MONDO:0007781,0.0
MONDO:0007754,MONDO:0009167,0.0
MONDO:0007754,MONDO:0011953,0.0
MONDO:0007754,MONDO:0009851,0.0
MONDO:0007754,MONDO:0009164,0.0
MONDO:0007754,MONDO:0008974,0.0
MONDO:0007754,MONDO:0009733,0.0
MONDO:0007754,MONDO:0010874,0.0
MONDO:0007754,MONDO:0008758,0.0
MONDO:0007754,MONDO:0008829,0.0
MONDO:0007754,MONDO:0024498,0.0
MONDO:0007754,MONDO:0009693,0.0
MONDO:0007754,MONDO:0010789,0.0
MONDO:0007754,MONDO:0000914,0.0
MONDO:0007754,MONDO:0020671,0.0
MONDO:0007754,MONDO:0007885,0.0
MONDO:0007754,MONDO:0005298,0.0
MONDO:0007754,MONDO:0011183,0.0
MONDO:0007754,MONDO:0008178,0.0
MONDO:0007754,MONDO:0011835,0.0
MONDO:0007754,MONDO:0008827,0.0
MONDO:0007754,MONDO:0010624,0.0
MONDO:0007754,MONDO:0007127,0.0
MONDO:0007754,MONDO:0007704,0.0
MONDO:0007754,MONDO:0011923,0.0
MONDO:0007754,MONDO:0008143,0.0
MONDO:0007754,MONDO:0009648,0.0
MONDO:0007754,MONDO:0010941,0.0
MONDO:0007754,MONDO:0010910,0.0
MONDO:0007754,MONDO:0009891,0.0
MONDO:0007754,MONDO:0007763,0.0
MONDO:0007754,MONDO:0007964,0.0
MONDO:0007754,MONDO:0007963,0.0
MONDO:0007754,MONDO:0008554,0.0
MONDO:0007754,MONDO:0008433,0.0
MONDO:0007754,MONDO:0010811,0.0
MONDO:0007754,MONDO:0008696,0.0
MONDO:0007754,MONDO:0009421,0.0
MONDO:0007754,MONDO:0007186,0.0
MONDO:0007754,MONDO:0007140,0.0
MONDO:0007754,MONDO:0008000,0.0
MONDO:0007754,MONDO:0007915,0.0
MONDO:0007754,MONDO:0008617,0.0
MONDO:0007754,MONDO:0009960,0.0
MONDO:0007754,MONDO:0008364,0.0
MONDO:0007754,MONDO:0008599,0.0
MONDO:0007754,MONDO:0008054,0.0
MONDO:0007754,MONDO:0008399,0.0
MONDO:0007754,MONDO:0011115,0.0
MONDO:0007754,MONDO:0007935,0.0
MONDO:0007754,MONDO:0009313,0.0
MONDO:0007754,MONDO:0009122,0.0
MONDO:0007754,MONDO:0008162,0.0
MONDO:0007754,MONDO:0007455,0.0
MONDO:0007754,MONDO:0007453,0.0
MONDO:0007754,MONDO:0010894,0.0
MONDO:0007754,MONDO:0007452,0.0
MONDO:0007754,MONDO:0008922,0.0
MONDO:0007754,MONDO:0008915,0.0
MONDO:0007754,MONDO:0008916,0.0
MONDO:0007754,MONDO:0008837,0.0
MONDO:0007754,MONDO:0009169,0.0
MONDO:0007754,MONDO:0009518,0.0
MONDO:0007754,MONDO:0008559,0.0
MONDO:0007754,MONDO:0007797,0.0
MONDO:0007754,MONDO:0018874,0.0
MONDO:0007754,MONDO:0008842,0.0
MONDO:0007754,MONDO:0007576,0.0
MONDO:0007754,MONDO:0009521,0.0
MONDO:0007754,MONDO:0002629,0.0
MONDO:0007754,MONDO:0009273,0.0
MONDO:0007754,MONDO:0009994,0.0
MONDO:0007754,MONDO:0005575,0.0
MONDO:0007754,MONDO:0007648,0.0
MONDO:0007754,MONDO:0001187,0.0
MONDO:0007754,MONDO:0020739,0.0
MONDO:0007754,MONDO:0008152,0.0
MONDO:0007754,MONDO:0007257,0.0
MONDO:0007754,MONDO:0008905,0.0
MONDO:0007754,MONDO:0007433,0.0
MONDO:0007754,MONDO:0008199,0.0
MONDO:0007754,MONDO:0008591,0.0
MONDO:0007754,MONDO:0008193,0.0
MONDO:0007754,MONDO:0007144,0.0
MONDO:0007754,MONDO:0009172,0.0
MONDO:0007754,MONDO:0008015,0.0
MONDO:0007754,MONDO:0009741,0.0
MONDO:0007754,MONDO:0008566,0.0
MONDO:0007754,MONDO:0008903,0.0
MONDO:0007754,MONDO:0008679,0.0
MONDO:0007754,MONDO:0010853,0.0
MONDO:0007754,MONDO:0008314,0.0
MONDO:0007754,MONDO:0008487,0.0
MONDO:0007754,MONDO:0009698,0.0
MONDO:0007754,MONDO:0007050,0.0
MONDO:0007754,OMIM:254770,0.0
MONDO:0007754,MONDO:0011513,0.0
MONDO:0007754,MONDO:0011707,0.0
MONDO:0007754,MONDO:0010188,0.0
MONDO:0007754,MONDO:0009946,0.0
MONDO:0007754,MONDO:0009259,0.0
MONDO:0007754,MONDO:0007088,0.0
MONDO:0007754,MONDO:0009284,0.0
MONDO:0007754,MONDO:0012066,0.0
MONDO:0007754,MONDO:0011961,0.0
MONDO:0007754,MONDO:0008131,0.0
MONDO:0007754,MONDO:0009532,0.0
MONDO:0007754,MONDO:0010978,0.0
MONDO:0007754,MONDO:0007681,0.0
MONDO:0007754,MONDO:0010138,0.0
MONDO:0007754,MONDO:0007699,0.0
MONDO:0007754,MONDO:0009912,0.0
MONDO:0007754,MONDO:0010558,0.0
MONDO:0007754,MONDO:0019182,0.0
MONDO:0007754,MONDO:0007831,0.0
MONDO:0007754,MONDO:0007079,0.0
MONDO:0007754,MONDO:0011129,0.0
MONDO:0007754,MONDO:0007665,0.0
MONDO:0007754,MONDO:0007542,0.0
MONDO:0007754,MONDO:0007762,0.0
MONDO:0007754,MONDO:0007751,0.0
MONDO:0007754,MONDO:0010687,0.0
MONDO:0007754,MONDO:0007266,0.0
MONDO:0007754,MONDO:0009692,0.0
MONDO:0007754,MONDO:0009548,0.0
MONDO:0007754,MONDO:0008585,0.0
MONDO:0007754,MONDO:0018919,0.0
MONDO:0007754,MONDO:0011462,0.0
MONDO:0007754,MONDO:0007803,0.0
MONDO:0007754,MONDO:0007706,0.0
MONDO:0007754,MONDO:0007201,0.0
MONDO:0007754,MONDO:0010253,0.0
MONDO:0007754,MONDO:0024529,0.0
MONDO:0007754,MONDO:0007179,0.0
MONDO:0007754,MONDO:0010186,0.0
MONDO:0007754,MONDO:0009429,0.0
MONDO:0007754,MONDO:0008444,0.0
MONDO:0007754,MONDO:0011179,0.0
MONDO:0007754,MONDO:0010275,0.0
MONDO:0007754,MONDO:0009798,0.0
MONDO:0007754,MONDO:0008130,0.0
MONDO:0007754,MONDO:0007973,0.0
MONDO:0007754,MONDO:0007085,0.0
MONDO:0007754,MONDO:0010580,0.0
MONDO:0007754,MONDO:0007816,0.0
MONDO:0007754,MONDO:0020108,0.0
MONDO:0007754,MONDO:0011846,0.0
MONDO:0007754,MONDO:0011895,0.0
MONDO:0007754,MONDO:0007546,0.0
MONDO:0007754,MONDO:0007770,0.0
MONDO:0007754,MONDO:0007769,0.0
MONDO:0007754,MONDO:0008420,0.0
MONDO:0007754,MONDO:0010182,0.0
MONDO:0007754,MONDO:0007272,0.0
MONDO:0007754,MONDO:0008251,0.0
MONDO:0007754,MONDO:0007847,0.0
MONDO:0007754,MONDO:0012011,0.0
MONDO:0007754,MONDO:0007493,0.0
MONDO:0007754,MONDO:0011797,0.0
MONDO:0007754,MONDO:0007739,0.0
MONDO:0007754,MONDO:0008583,0.0
MONDO:0007754,MONDO:0007541,0.0
MONDO:0007754,MONDO:0007366,0.0
MONDO:0007754,MONDO:0007559,0.0
MONDO:0007754,MONDO:0007558,0.0
MONDO:0007754,MONDO:0007560,0.0
MONDO:0007754,MONDO:0008919,0.0
MONDO:0007754,MONDO:0011851,0.0
MONDO:0007754,MONDO:0011850,0.0
MONDO:0007754,MONDO:0011847,0.0
MONDO:0007754,MONDO:0011845,0.0
MONDO:0007754,MONDO:0008228,0.0
MONDO:0007754,MONDO:0021056,0.0
MONDO:0007754,MONDO:0008284,0.0
MONDO:0007754,MONDO:0007612,0.0
MONDO:0007754,MONDO:0007450,0.0
MONDO:0007754,OMIM:304900,0.0
MONDO:0007754,MONDO:0010001,0.0
MONDO:0007754,MONDO:0018690,0.0
MONDO:0007754,MONDO:0007365,0.0
MONDO:0007754,MONDO:0009380,0.0
MONDO:0007754,MONDO:0009379,0.0
MONDO:0007754,MONDO:0021020,0.0
MONDO:0007754,MONDO:0008822,0.0
MONDO:0007754,MONDO:0011990,0.0
MONDO:0007754,MONDO:0007745,0.0
MONDO:0007754,MONDO:0007584,0.0
MONDO:0007754,MONDO:0010939,0.0
MONDO:0007754,MONDO:0011242,0.0
MONDO:0007754,MONDO:0009904,0.0
MONDO:0007754,MONDO:0009519,0.0
MONDO:0007754,MONDO:0007972,0.0
MONDO:0007754,MONDO:0008049,0.0
MONDO:0007754,MONDO:0007488,0.0
MONDO:0007754,MONDO:0007056,0.0
MONDO:0007754,MONDO:0010632,0.0
MONDO:0007754,MONDO:0011506,0.0
MONDO:0007754,MONDO:0010732,0.0
MONDO:0007754,MONDO:0007234,0.0
MONDO:0007754,MONDO:0009030,0.0
MONDO:0007754,MONDO:0009605,0.0
MONDO:0007754,MONDO:0008788,0.0
MONDO:0007754,MONDO:0009412,0.0
MONDO:0007754,MONDO:0007794,0.0
MONDO:0007754,MONDO:0009265,0.0
MONDO:0007754,MONDO:0007256,0.0
MONDO:0007754,MONDO:0007783,0.0
MONDO:0007754,MONDO:0007940,0.0
MONDO:0007754,MONDO:0009012,0.0
MONDO:0007754,MONDO:0009391,0.0
MONDO:0007754,MONDO:0007147,0.0
MONDO:0007754,MONDO:0007184,0.0
MONDO:0007754,MONDO:0009842,0.0
MONDO:0007754,MONDO:0007886,0.0
MONDO:0007754,MONDO:0008285,0.0
MONDO:0007754,MONDO:0009070,0.0
MONDO:0007754,MONDO:0008638,0.0
MONDO:0007754,MONDO:0011728,0.0
MONDO:0007754,MONDO:0007655,0.0
MONDO:0007754,MONDO:0011422,0.0
MONDO:0007754,MONDO:0008368,0.0
MONDO:0007754,MONDO:0008369,0.0
MONDO:0007754,MONDO:0011734,0.0
MONDO:0007754,MONDO:0008685,0.0
MONDO:0007754,MONDO:0007454,0.0
MONDO:0007754,MONDO:0007334,0.0
MONDO:0007754,MONDO:0010911,0.0
MONDO:0007754,MONDO:0010052,0.0
MONDO:0007754,MONDO:0009836,0.0
MONDO:0007754,MONDO:0007277,0.0
MONDO:0007754,MONDO:0007829,0.0
MONDO:0007754,MONDO:0009468,0.0
MONDO:0007754,MONDO:0010207,0.0
MONDO:0007754,MONDO:0009572,0.0
MONDO:0007754,MONDO:0008412,0.0
MONDO:0007754,MONDO:0007603,0.0
MONDO:0009855,MONDO:0010159,0.0
MONDO:0009855,MONDO:0008558,0.0
MONDO:0009855,MONDO:0007845,0.0
MONDO:0009855,MONDO:0010108,0.0
MONDO:0009855,MONDO:0009348,0.0
MONDO:0009855,MONDO:0009691,0.0
MONDO:0009855,MONDO:0016419,0.0
MONDO:0009855,MONDO:0011891,0.0
MONDO:0009855,MONDO:0009399,0.0
MONDO:0009855,MONDO:0008590,0.0
MONDO:0009855,MONDO:0020759,0.0
MONDO:0009855,MONDO:0020772,0.0
MONDO:0009855,MONDO:0011491,0.0
MONDO:0009855,MONDO:0011970,0.0
MONDO:0009855,MONDO:0008836,0.0
MONDO:0009855,MONDO:0011892,0.0
MONDO:0009855,MONDO:0010339,0.0
MONDO:0009855,MONDO:0009013,0.0
MONDO:0009855,MONDO:0011875,0.0
MONDO:0009855,MONDO:0009976,0.0
MONDO:0009855,MONDO:0008834,0.0
MONDO:0009855,MONDO:0010940,0.0
MONDO:0009855,MONDO:0004948,0.0
MONDO:0009855,MONDO:0009781,0.0
MONDO:0009855,MONDO:0007190,0.0
MONDO:0009855,MONDO:0021571,0.0
MONDO:0009855,MONDO:0011292,0.0
MONDO:0009855,MONDO:0007899,0.0
MONDO:0009855,MONDO:0007583,0.0
MONDO:0009855,MONDO:0008114,0.0
MONDO:0009855,MONDO:0008187,0.0
MONDO:0009855,MONDO:0020745,0.0
MONDO:0009855,MONDO:0007597,0.0
MONDO:0009855,MONDO:0007598,0.0
MONDO:0009855,MONDO:0007595,0.0
MONDO:0009855,MONDO:0009206,0.0
MONDO:0009855,MONDO:0010602,0.0
MONDO:0009855,MONDO:0008007,0.0
MONDO:0009855,MONDO:0009688,0.0
MONDO:0009855,MONDO:0010340,0.0
MONDO:0009855,MONDO:0005090,0.0
MONDO:0009855,MONDO:0024533,0.0
MONDO:0009855,MONDO:0009539,0.0
MONDO:0009855,MONDO:0007057,0.0
MONDO:0009855,MONDO:0008980,0.0
MONDO:0009855,MONDO:0011098,0.0
MONDO:0009855,MONDO:0010706,0.0
MONDO:0009855,MONDO:0023122,0.0
MONDO:0009855,MONDO:0008635,0.0
MONDO:0009855,MONDO:0007664,0.0
MONDO:0009855,MONDO:0007781,0.0
MONDO:0009855,MONDO:0009167,0.0
MONDO:0009855,MONDO:0011953,0.0
MONDO:0009855,MONDO:0009851,0.0
MONDO:0009855,MONDO:0009164,0.0
MONDO:0009855,MONDO:0008974,0.0
MONDO:0009855,MONDO:0009733,0.0
MONDO:0009855,MONDO:0010874,0.0
MONDO:0009855,MONDO:0008758,0.0
MONDO:0009855,MONDO:0008829,1.0
MONDO:0009855,MONDO:0024498,0.0
MONDO:0009855,MONDO:0009693,0.0
MONDO:0009855,MONDO:0010789,0.0
MONDO:0009855,MONDO:0000914,0.0
MONDO:0009855,MONDO:0020671,0.0
MONDO:0009855,MONDO:0007885,0.0
MONDO:0009855,MONDO:0005298,0.0
MONDO:0009855,MONDO:0011183,0.0
MONDO:0009855,MONDO:0008178,0.0
MONDO:0009855,MONDO:0011835,0.0
MONDO:0009855,MONDO:0008827,0.0
MONDO:0009855,MONDO:0010624,0.0
MONDO:0009855,MONDO:0007127,0.0
MONDO:0009855,MONDO:0007704,0.0
MONDO:0009855,MONDO:0011923,0.0
MONDO:0009855,MONDO:0008143,0.0
MONDO:0009855,MONDO:0009648,0.0
MONDO:0009855,MONDO:0010941,0.0
MONDO:0009855,MONDO:0010910,0.0
MONDO:0009855,MONDO:0009891,0.0
MONDO:0009855,MONDO:0007763,0.0
MONDO:0009855,MONDO:0007964,0.0
MONDO:0009855,MONDO:0007963,0.0
MONDO:0009855,MONDO:0008554,0.0
MONDO:0009855,MONDO:0008433,0.0
MONDO:0009855,MONDO:0010811,0.0
MONDO:0009855,MONDO:0008696,0.0
MONDO:0009855,MONDO:0009421,0.0
MONDO:0009855,MONDO:0007186,0.0
MONDO:0009855,MONDO:0007140,0.0
MONDO:0009855,MONDO:0008000,0.0
MONDO:0009855,MONDO:0007915,0.0
MONDO:0009855,MONDO:0008617,0.0
MONDO:0009855,MONDO:0009960,0.0
MONDO:0009855,MONDO:0008364,0.0
MONDO:0009855,MONDO:0008599,0.0
MONDO:0009855,MONDO:0008054,0.0
MONDO:0009855,MONDO:0008399,0.0
MONDO:0009855,MONDO:0011115,0.0
MONDO:0009855,MONDO:0007935,0.0
MONDO:0009855,MONDO:0009313,0.0
MONDO:0009855,MONDO:0009122,0.0
MONDO:0009855,MONDO:0008162,0.0
MONDO:0009855,MONDO:0007455,0.0
MONDO:0009855,MONDO:0007453,0.0
MONDO:0009855,MONDO:0010894,0.0
MONDO:0009855,MONDO:0007452,0.0
MONDO:0009855,MONDO:0008922,0.0
MONDO:0009855,MONDO:0008915,0.0
MONDO:0009855,MONDO:0008916,0.0
MONDO:0009855,MONDO:0008837,0.0
MONDO:0009855,MONDO:0009169,0.0
MONDO:0009855,MONDO:0009518,0.0
MONDO:0009855,MONDO:0008559,0.0
MONDO:0009855,MONDO:0007797,0.0
MONDO:0009855,MONDO:0018874,0.0
MONDO:0009855,MONDO:0008842,0.0
MONDO:0009855,MONDO:0007576,0.0
MONDO:0009855,MONDO:0009521,0.0
MONDO:0009855,MONDO:0002629,0.0
MONDO:0009855,MONDO:0009273,0.0
MONDO:0009855,MONDO:0009994,0.0
MONDO:0009855,MONDO:0005575,0.0
MONDO:0009855,MONDO:0007648,0.0
MONDO:0009855,MONDO:0001187,0.0
MONDO:0009855,MONDO:0020739,0.0
MONDO:0009855,MONDO:0008152,0.0
MONDO:0009855,MONDO:0007257,0.0
MONDO:0009855,MONDO:0008905,0.0
MONDO:0009855,MONDO:0007433,0.0
MONDO:0009855,MONDO:0008199,0.0
MONDO:0009855,MONDO:0008591,0.0
MONDO:0009855,MONDO:0008193,0.0
MONDO:0009855,MONDO:0007144,0.0
MONDO:0009855,MONDO:0009172,0.0
MONDO:0009855,MONDO:0008015,0.0
MONDO:0009855,MONDO:0009741,0.0
MONDO:0009855,MONDO:0008566,0.0
MONDO:0009855,MONDO:0008903,0.0
MONDO:0009855,MONDO:0008679,0.0
MONDO:0009855,MONDO:0010853,0.0
MONDO:0009855,MONDO:0008314,0.0
MONDO:0009855,MONDO:0008487,0.0
MONDO:0009855,MONDO:0009698,0.0
MONDO:0009855,MONDO:0007050,0.0
MONDO:0009855,OMIM:254770,0.0
MONDO:0009855,MONDO:0011513,0.0
MONDO:0009855,MONDO:0011707,0.0
MONDO:0009855,MONDO:0010188,0.0
MONDO:0009855,MONDO:0009946,0.0
MONDO:0009855,MONDO:0009259,0.0
MONDO:0009855,MONDO:0007088,0.0
MONDO:0009855,MONDO:0009284,0.0
MONDO:0009855,MONDO:0012066,0.0
MONDO:0009855,MONDO:0011961,0.0
MONDO:0009855,MONDO:0008131,0.0
MONDO:0009855,MONDO:0009532,0.0
MONDO:0009855,MONDO:0010978,0.0
MONDO:0009855,MONDO:0007681,0.0
MONDO:0009855,MONDO:0010138,0.0
MONDO:0009855,MONDO:0007699,0.0
MONDO:0009855,MONDO:0009912,0.0
MONDO:0009855,MONDO:0010558,0.0
MONDO:0009855,MONDO:0019182,0.0
MONDO:0009855,MONDO:0007831,0.0
MONDO:0009855,MONDO:0007079,0.0
MONDO:0009855,MONDO:0011129,0.0
MONDO:0009855,MONDO:0007665,0.0
MONDO:0009855,MONDO:0007542,0.0
MONDO:0009855,MONDO:0007762,0.0
MONDO:0009855,MONDO:0007751,0.0
MONDO:0009855,MONDO:0010687,0.0
MONDO:0009855,MONDO:0007266,0.0
MONDO:0009855,MONDO:0009692,0.0
MONDO:0009855,MONDO:0009548,0.0
MONDO:0009855,MONDO:0008585,0.0
MONDO:0009855,MONDO:0018919,0.0
MONDO:0009855,MONDO:0011462,0.0
MONDO:0009855,MONDO:0007803,0.0
MONDO:0009855,MONDO:0007706,0.0
MONDO:0009855,MONDO:0007201,0.0
MONDO:0009855,MONDO:0010253,0.0
MONDO:0009855,MONDO:0024529,0.0
MONDO:0009855,MONDO:0007179,0.0
MONDO:0009855,MONDO:0010186,0.0
MONDO:0009855,MONDO:0009429,0.0
MONDO:0009855,MONDO:0008444,0.0
MONDO:0009855,MONDO:0011179,0.0
MONDO:0009855,MONDO:0010275,0.0
MONDO:0009855,MONDO:0009798,0.0
MONDO:0009855,MONDO:0008130,0.0
MONDO:0009855,MONDO:0007973,0.0
MONDO:0009855,MONDO:0007085,0.0
MONDO:0009855,MONDO:0010580,0.0
MONDO:0009855,MONDO:0007816,0.0
MONDO:0009855,MONDO:0020108,0.0
MONDO:0009855,MONDO:0011846,0.0
MONDO:0009855,MONDO:0011895,0.0
MONDO:0009855,MONDO:0007546,0.0
MONDO:0009855,MONDO:0007770,0.0
MONDO:0009855,MONDO:0007769,0.0
MONDO:0009855,MONDO:0008420,0.0
MONDO:0009855,MONDO:0010182,0.0
MONDO:0009855,MONDO:0007272,0.0
MONDO:0009855,MONDO:0008251,0.0
MONDO:0009855,MONDO:0007847,0.0
MONDO:0009855,MONDO:0012011,0.0
MONDO:0009855,MONDO:0007493,0.0
MONDO:0009855,MONDO:0011797,0.0
MONDO:0009855,MONDO:0007739,0.0
MONDO:0009855,MONDO:0008583,0.0
MONDO:0009855,MONDO:0007541,0.0
MONDO:0009855,MONDO:0007366,0.0
MONDO:0009855,MONDO:0007559,0.0
MONDO:0009855,MONDO:0007558,0.0
MONDO:0009855,MONDO:0007560,0.0
MONDO:0009855,MONDO:0008919,0.0
MONDO:0009855,MONDO:0011851,0.0
MONDO:0009855,MONDO:0011850,0.0
MONDO:0009855,MONDO:0011847,0.0
MONDO:0009855,MONDO:0011845,0.0
MONDO:0009855,MONDO:0008228,0.0
MONDO:0009855,MONDO:0021056,0.0
MONDO:0009855,MONDO:0008284,0.0
MONDO:0009855,MONDO:0007612,0.0
MONDO:0009855,MONDO:0007450,0.0
MONDO:0009855,OMIM:304900,0.0
MONDO:0009855,MONDO:0010001,0.0
MONDO:0009855,MONDO:0018690,0.0
MONDO:0009855,MONDO:0007365,0.0
MONDO:0009855,MONDO:0009380,0.0
MONDO:0009855,MONDO:0009379,0.0
MONDO:0009855,MONDO:0021020,0.0
MONDO:0009855,MONDO:0008822,0.0
MONDO:0009855,MONDO:0011990,0.0
MONDO:0009855,MONDO:0007745,0.0
MONDO:0009855,MONDO:0007584,0.0
MONDO:0009855,MONDO:0010939,0.0
MONDO:0009855,MONDO:0011242,0.0
MONDO:0009855,MONDO:0009904,0.0
MONDO:0009855,MONDO:0009519,0.0
MONDO:0009855,MONDO:0007972,0.0
MONDO:0009855,MONDO:0008049,0.0
MONDO:0009855,MONDO:0007488,0.0
MONDO:0009855,MONDO:0007056,0.0
MONDO:0009855,MONDO:0010632,0.0
MONDO:0009855,MONDO:0011506,0.0
MONDO:0009855,MONDO:0010732,0.0
MONDO:0009855,MONDO:0007234,0.0
MONDO:0009855,MONDO:0009030,0.0
MONDO:0009855,MONDO:0009605,0.0
MONDO:0009855,MONDO:0008788,0.0
MONDO:0009855,MONDO:0009412,0.0
MONDO:0009855,MONDO:0007794,0.0
MONDO:0009855,MONDO:0009265,0.0
MONDO:0009855,MONDO:0007256,0.0
MONDO:0009855,MONDO:0007783,0.0
MONDO:0009855,MONDO:0007940,0.0
MONDO:0009855,MONDO:0009012,0.0
MONDO:0009855,MONDO:0009391,0.0
MONDO:0009855,MONDO:0007147,0.0
MONDO:0009855,MONDO:0007184,0.0
MONDO:0009855,MONDO:0009842,0.0
MONDO:0009855,MONDO:0007886,0.0
MONDO:0009855,MONDO:0008285,0.0
MONDO:0009855,MONDO:0009070,0.0
MONDO:0009855,MONDO:0008638,0.0
MONDO:0009855,MONDO:0011728,0.0
MONDO:0009855,MONDO:0007655,0.0
MONDO:0009855,MONDO:0011422,0.0
MONDO:0009855,MONDO:0008368,0.0
MONDO:0009855,MONDO:0008369,0.0
MONDO:0009855,MONDO:0011734,0.0
MONDO:0009855,MONDO:0008685,0.0
MONDO:0009855,MONDO:0007454,0.0
MONDO:0009855,MONDO:0007334,0.0
MONDO:0009855,MONDO:0010911,0.0
MONDO:0009855,MONDO:0010052,0.0
MONDO:0009855,MONDO:0009836,0.0
MONDO:0009855,MONDO:0007277,0.0
MONDO:0009855,MONDO:0007829,0.0
MONDO:0009855,MONDO:0009468,0.0
MONDO:0009855,MONDO:0010207,0.0
MONDO:0009855,MONDO:0009572,0.0
MONDO:0009855,MONDO:0008412,0.0
MONDO:0009855,MONDO:0007603,0.0
MONDO:0010159,MONDO:0008558,0.0
MONDO:0010159,MONDO:0007845,0.0
MONDO:0010159,MONDO:0010108,0.0
MONDO:0010159,MONDO:0009348,0.0
MONDO:0010159,MONDO:0009691,0.0
MONDO:0010159,MONDO:0016419,0.0
MONDO:0010159,MONDO:0011891,0.0
MONDO:0010159,MONDO:0009399,0.0
MONDO:0010159,MONDO:0008590,0.0
MONDO:0010159,MONDO:0020759,0.0
MONDO:0010159,MONDO:0020772,0.0
MONDO:0010159,MONDO:0011491,0.0
MONDO:0010159,MONDO:0011970,0.0
MONDO:0010159,MONDO:0008836,0.0
MONDO:0010159,MONDO:0011892,0.0
MONDO:0010159,MONDO:0010339,0.0
MONDO:0010159,MONDO:0009013,0.0
MONDO:0010159,MONDO:0011875,0.0
MONDO:0010159,MONDO:0009976,0.0
MONDO:0010159,MONDO:0008834,0.0
MONDO:0010159,MONDO:0010940,0.0
MONDO:0010159,MONDO:0004948,0.0
MONDO:0010159,MONDO:0009781,0.0
MONDO:0010159,MONDO:0007190,0.0
MONDO:0010159,MONDO:0021571,0.0
MONDO:0010159,MONDO:0011292,0.0
MONDO:0010159,MONDO:0007899,0.0
MONDO:0010159,MONDO:0007583,0.0
MONDO:0010159,MONDO:0008114,0.0
MONDO:0010159,MONDO:0008187,0.0
MONDO:0010159,MONDO:0020745,0.0
MONDO:0010159,MONDO:0007597,0.0
MONDO:0010159,MONDO:0007598,0.0
MONDO:0010159,MONDO:0007595,0.0
MONDO:0010159,MONDO:0009206,0.0
MONDO:0010159,MONDO:0010602,0.0
MONDO:0010159,MONDO:0008007,0.0
MONDO:0010159,MONDO:0009688,0.0
MONDO:0010159,MONDO:0010340,0.0
MONDO:0010159,MONDO:0005090,0.0
MONDO:0010159,MONDO:0024533,0.0
MONDO:0010159,MONDO:0009539,0.0
MONDO:0010159,MONDO:0007057,0.0
MONDO:0010159,MONDO:0008980,0.0
MONDO:0010159,MONDO:0011098,0.0
MONDO:0010159,MONDO:0010706,0.0
MONDO:0010159,MONDO:0023122,0.0
MONDO:0010159,MONDO:0008635,0.0
MONDO:0010159,MONDO:0007664,0.0
MONDO:0010159,MONDO:0007781,0.0
MONDO:0010159,MONDO:0009167,0.0
MONDO:0010159,MONDO:0011953,0.0
MONDO:0010159,MONDO:0009851,0.0
MONDO:0010159,MONDO:0009164,0.0
MONDO:0010159,MONDO:0008974,0.0
MONDO:0010159,MONDO:0009733,0.0
MONDO:0010159,MONDO:0010874,0.0
MONDO:0010159,MONDO:0008758,0.0
MONDO:0010159,MONDO:0008829,0.0
MONDO:0010159,MONDO:0024498,0.0
MONDO:0010159,MONDO:0009693,0.0
MONDO:0010159,MONDO:0010789,0.0
MONDO:0010159,MONDO:0000914,0.0
MONDO:0010159,MONDO:0020671,0.0
MONDO:0010159,MONDO:0007885,0.0
MONDO:0010159,MONDO:0005298,0.0
MONDO:0010159,MONDO:0011183,0.0
MONDO:0010159,MONDO:0008178,0.0
MONDO:0010159,MONDO:0011835,0.0
MONDO:0010159,MONDO:0008827,0.0
MONDO:0010159,MONDO:0010624,0.0
MONDO:0010159,MONDO:0007127,0.0
MONDO:0010159,MONDO:0007704,0.0
MONDO:0010159,MONDO:0011923,0.0
MONDO:0010159,MONDO:0008143,0.0
MONDO:0010159,MONDO:0009648,0.0
MONDO:0010159,MONDO:0010941,0.0
MONDO:0010159,MONDO:0010910,0.0
MONDO:0010159,MONDO:0009891,0.0
MONDO:0010159,MONDO:0007763,0.0
MONDO:0010159,MONDO:0007964,0.0
MONDO:0010159,MONDO:0007963,0.0
MONDO:0010159,MONDO:0008554,0.0
MONDO:0010159,MONDO:0008433,0.0
MONDO:0010159,MONDO:0010811,0.0
MONDO:0010159,MONDO:0008696,0.0
MONDO:0010159,MONDO:0009421,0.0
MONDO:0010159,MONDO:0007186,0.0
MONDO:0010159,MONDO:0007140,0.0
MONDO:0010159,MONDO:0008000,0.0
MONDO:0010159,MONDO:0007915,0.0
MONDO:0010159,MONDO:0008617,0.0
MONDO:0010159,MONDO:0009960,0.0
MONDO:0010159,MONDO:0008364,0.0
MONDO:0010159,MONDO:0008599,0.0
MONDO:0010159,MONDO:0008054,0.0
MONDO:0010159,MONDO:0008399,0.0
MONDO:0010159,MONDO:0011115,0.0
